kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov
352604,Kamal,3526,Kabupaten Bangkalan,35,Jawa Timur
352605,Arosbaya,3526,Kabupaten Bangkalan,35,Jawa Timur
352606,Geger,3526,Kabupaten Bangkalan,35,Jawa Timur
352607,Klampis,3526,Kabupaten Bangkalan,35,Jawa Timur
352608,Sepulu,3526,Kabupaten Bangkalan,35,Jawa Timur
352609,Tanjung Bumi,3526,Kabupaten Bangkalan,35,Jawa Timur
352610,Kokop,3526,Kabupaten Bangkalan,35,Jawa Timur
352611,Kwanyar,3526,Kabupaten Bangkalan,35,Jawa Timur
352612,Labang,3526,Kabupaten Bangkalan,35,Jawa Timur
352613,Tanah Merah,3526,Kabupaten Bangkalan,35,Jawa Timur
352614,Tragah,3526,Kabupaten Bangkalan,35,Jawa Timur
352615,Blega,3526,Kabupaten Bangkalan,35,Jawa Timur
352616,Modung,3526,Kabupaten Bangkalan,35,Jawa Timur
352617,Konang,3526,Kabupaten Bangkalan,35,Jawa Timur
352618,Galis,3526,Kabupaten Bangkalan,35,Jawa Timur
352701,Sreseh,3527,Kabupaten Sampang,35,Jawa Timur
352702,Torjun,3527,Kabupaten Sampang,35,Jawa Timur
352703,Sampang,3527,Kabupaten Sampang,35,Jawa Timur
352704,Camplong,3527,Kabupaten Sampang,35,Jawa Timur
352705,Omben,3527,Kabupaten Sampang,35,Jawa Timur
352706,Kedungdung,3527,Kabupaten Sampang,35,Jawa Timur
352707,Jrengik,3527,Kabupaten Sampang,35,Jawa Timur
352708,Tambelangan,3527,Kabupaten Sampang,35,Jawa Timur
352709,Banyuates,3527,Kabupaten Sampang,35,Jawa Timur
352710,Robatal,3527,Kabupaten Sampang,35,Jawa Timur
352711,Sokobanah,3527,Kabupaten Sampang,35,Jawa Timur
352712,Ketapang,3527,Kabupaten Sampang,35,Jawa Timur
352713,Pangarengan,3527,Kabupaten Sampang,35,Jawa Timur
352714,Karangpenang,3527,Kabupaten Sampang,35,Jawa Timur
352801,Tlanakan,3528,Kabupaten Pamekasan,35,Jawa Timur
352802,Pademawu,3528,Kabupaten Pamekasan,35,Jawa Timur
352803,Galis,3528,Kabupaten Pamekasan,35,Jawa Timur
352804,Pamekasan,3528,Kabupaten Pamekasan,35,Jawa Timur
352805,Proppo,3528,Kabupaten Pamekasan,35,Jawa Timur
352806,Palengaan,3528,Kabupaten Pamekasan,35,Jawa Timur
352807,Pegantenan,3528,Kabupaten Pamekasan,35,Jawa Timur
352808,Larangan,3528,Kabupaten Pamekasan,35,Jawa Timur
352809,Pakong,3528,Kabupaten Pamekasan,35,Jawa Timur
352810,Waru,3528,Kabupaten Pamekasan,35,Jawa Timur
352811,Batumarmar,3528,Kabupaten Pamekasan,35,Jawa Timur
352812,Kadur,3528,Kabupaten Pamekasan,35,Jawa Timur
352813,Pasean,3528,Kabupaten Pamekasan,35,Jawa Timur
352901,Kota Sumenep,3529,Kabupaten Sumenep,35,Jawa Timur
352902,Kalianget,3529,Kabupaten Sumenep,35,Jawa Timur
352903,Manding,3529,Kabupaten Sumenep,35,Jawa Timur
352904,Talango,3529,Kabupaten Sumenep,35,Jawa Timur
352905,Bluto,3529,Kabupaten Sumenep,35,Jawa Timur
352906,Saronggi,3529,Kabupaten Sumenep,35,Jawa Timur
352907,Lenteng,3529,Kabupaten Sumenep,35,Jawa Timur
352908,Giliginting,3529,Kabupaten Sumenep,35,Jawa Timur
352909,Guluk-Guluk,3529,Kabupaten Sumenep,35,Jawa Timur
352910,Ganding,3529,Kabupaten Sumenep,35,Jawa Timur
352911,Pragaan,3529,Kabupaten Sumenep,35,Jawa Timur
352912,Ambunten,3529,Kabupaten Sumenep,35,Jawa Timur
352913,Pasongsongan,3529,Kabupaten Sumenep,35,Jawa Timur
352914,Dasuk,3529,Kabupaten Sumenep,35,Jawa Timur
352915,Rubaru,3529,Kabupaten Sumenep,35,Jawa Timur
352916,Batang Batang,3529,Kabupaten Sumenep,35,Jawa Timur
352917,Batuputih,3529,Kabupaten Sumenep,35,Jawa Timur
352918,Dungkek,3529,Kabupaten Sumenep,35,Jawa Timur
352919,Gapura,3529,Kabupaten Sumenep,35,Jawa Timur
352920,Gayam,3529,Kabupaten Sumenep,35,Jawa Timur
352921,Nonggunong,3529,Kabupaten Sumenep,35,Jawa Timur
352922,Ra'as,3529,Kabupaten Sumenep,35,Jawa Timur
352923,Masalembu,3529,Kabupaten Sumenep,35,Jawa Timur
352924,Arjasa,3529,Kabupaten Sumenep,35,Jawa Timur
352925,Sapeken,3529,Kabupaten Sumenep,35,Jawa Timur
352926,Batuan,3529,Kabupaten Sumenep,35,Jawa Timur
352927,Kangayan,3529,Kabupaten Sumenep,35,Jawa Timur
357101,Mojoroto,3571,Kota Kediri,35,Jawa Timur
357102,Kota,3571,Kota Kediri,35,Jawa Timur
357103,Pesantren,3571,Kota Kediri,35,Jawa Timur
357201,Kepanjenkidul,3572,Kota Blitar,35,Jawa Timur
357202,Sukorejo,3572,Kota Blitar,35,Jawa Timur
357203,Sananwetan,3572,Kota Blitar,35,Jawa Timur
357301,Blimbing,3573,Kota Malang,35,Jawa Timur
357302,Klojen,3573,Kota Malang,35,Jawa Timur
357303,Kedungkandang,3573,Kota Malang,35,Jawa Timur
357304,Sukun,3573,Kota Malang,35,Jawa Timur
357305,Lowokwaru,3573,Kota Malang,35,Jawa Timur
357401,Kademangan,3574,Kota Probolinggo,35,Jawa Timur
357402,Wonoasih,3574,Kota Probolinggo,35,Jawa Timur
357403,Mayangan,3574,Kota Probolinggo,35,Jawa Timur
357404,Kanigaran,3574,Kota Probolinggo,35,Jawa Timur
357405,Kedopok,3574,Kota Probolinggo,35,Jawa Timur
357501,Gadingrejo,3575,Kota Pasuruan,35,Jawa Timur
357502,Purworejo,3575,Kota Pasuruan,35,Jawa Timur
357503,Bugul Kidul,3575,Kota Pasuruan,35,Jawa Timur
357504,Panggungrejo,3575,Kota Pasuruan,35,Jawa Timur
357601,Prajuritkulon,3576,Kota Mojokerto,35,Jawa Timur
357602,Magersari,3576,Kota Mojokerto,35,Jawa Timur
357603,Kranggan,3576,Kota Mojokerto,35,Jawa Timur
357701,Kartoharjo,3577,Kota Madiun,35,Jawa Timur
357702,Manguharjo,3577,Kota Madiun,35,Jawa Timur
357703,Taman,3577,Kota Madiun,35,Jawa Timur
357801,Karang Pilang,3578,Kota Surabaya,35,Jawa Timur
357802,Wonocolo,3578,Kota Surabaya,35,Jawa Timur
357803,Rungkut,3578,Kota Surabaya,35,Jawa Timur
357804,Wonokromo,3578,Kota Surabaya,35,Jawa Timur
357805,Tegalsari,3578,Kota Surabaya,35,Jawa Timur
357806,Sawahan,3578,Kota Surabaya,35,Jawa Timur
357807,Genteng,3578,Kota Surabaya,35,Jawa Timur
357808,Gubeng,3578,Kota Surabaya,35,Jawa Timur
357809,Sukolilo,3578,Kota Surabaya,35,Jawa Timur
357810,Tambaksari,3578,Kota Surabaya,35,Jawa Timur
357811,Simokerto,3578,Kota Surabaya,35,Jawa Timur
357812,Pabean Cantian,3578,Kota Surabaya,35,Jawa Timur
357813,Bubutan,3578,Kota Surabaya,35,Jawa Timur
357814,Tandes,3578,Kota Surabaya,35,Jawa Timur
357815,Krembangan,3578,Kota Surabaya,35,Jawa Timur
357816,Semampir,3578,Kota Surabaya,35,Jawa Timur
357817,Kenjeran,3578,Kota Surabaya,35,Jawa Timur
357818,Lakarsantri,3578,Kota Surabaya,35,Jawa Timur
357819,Benowo,3578,Kota Surabaya,35,Jawa Timur
357820,Wiyung,3578,Kota Surabaya,35,Jawa Timur
357821,Dukuh Pakis,3578,Kota Surabaya,35,Jawa Timur
357822,Gayungan,3578,Kota Surabaya,35,Jawa Timur
357823,Jambangan,3578,Kota Surabaya,35,Jawa Timur
357824,Tenggilis Mejoyo,3578,Kota Surabaya,35,Jawa Timur
357825,Gunung Anyar,3578,Kota Surabaya,35,Jawa Timur
357826,Mulyorejo,3578,Kota Surabaya,35,Jawa Timur
357827,Sukomanunggal,3578,Kota Surabaya,35,Jawa Timur
357828,Asem Rowo,3578,Kota Surabaya,35,Jawa Timur
357829,Bulak,3578,Kota Surabaya,35,Jawa Timur
357830,Pakal,3578,Kota Surabaya,35,Jawa Timur
357831,Sambikerep,3578,Kota Surabaya,35,Jawa Timur
357901,Batu,3579,Kota Batu,35,Jawa Timur
357902,Bumiaji,3579,Kota Batu,35,Jawa Timur
357903,Junrejo,3579,Kota Batu,35,Jawa Timur
360101,Sumur,3601,Kabupaten Pandeglang,36,Banten
360102,Cimanggu,3601,Kabupaten Pandeglang,36,Banten
360103,Cibaliung,3601,Kabupaten Pandeglang,36,Banten
360104,Cikeusik,3601,Kabupaten Pandeglang,36,Banten
360105,Cigeulis,3601,Kabupaten Pandeglang,36,Banten
360106,Panimbang,3601,Kabupaten Pandeglang,36,Banten
360107,Angsana,3601,Kabupaten Pandeglang,36,Banten
360108,Munjul,3601,Kabupaten Pandeglang,36,Banten
360109,Pagelaran,3601,Kabupaten Pandeglang,36,Banten
360110,Bojong,3601,Kabupaten Pandeglang,36,Banten
360111,Picung,3601,Kabupaten Pandeglang,36,Banten
360112,Labuan,3601,Kabupaten Pandeglang,36,Banten
360113,Menes,3601,Kabupaten Pandeglang,36,Banten
360114,Saketi,3601,Kabupaten Pandeglang,36,Banten
360115,Cipeucang,3601,Kabupaten Pandeglang,36,Banten
360116,Jiput,3601,Kabupaten Pandeglang,36,Banten
360117,Mandalawangi,3601,Kabupaten Pandeglang,36,Banten
360118,Cimanuk,3601,Kabupaten Pandeglang,36,Banten
360119,Kaduhejo,3601,Kabupaten Pandeglang,36,Banten
360120,Banjar,3601,Kabupaten Pandeglang,36,Banten
360121,Pandeglang,3601,Kabupaten Pandeglang,36,Banten
360122,Cadasari,3601,Kabupaten Pandeglang,36,Banten
360123,Cisata,3601,Kabupaten Pandeglang,36,Banten
360124,Patia,3601,Kabupaten Pandeglang,36,Banten
360125,Karang Tanjung,3601,Kabupaten Pandeglang,36,Banten
360126,Cikedal,3601,Kabupaten Pandeglang,36,Banten
360127,Cibitung,3601,Kabupaten Pandeglang,36,Banten
360128,Carita,3601,Kabupaten Pandeglang,36,Banten
360129,Sukaresmi,3601,Kabupaten Pandeglang,36,Banten
360130,Mekarjaya,3601,Kabupaten Pandeglang,36,Banten
360131,Sindangresmi,3601,Kabupaten Pandeglang,36,Banten
360132,Pulosari,3601,Kabupaten Pandeglang,36,Banten
360133,Koroncong,3601,Kabupaten Pandeglang,36,Banten
360134,Majasari,3601,Kabupaten Pandeglang,36,Banten
360135,Sobang,3601,Kabupaten Pandeglang,36,Banten
360201,Malingping,3602,Kabupaten Lebak,36,Banten
360202,Panggarangan,3602,Kabupaten Lebak,36,Banten
360203,Bayah,3602,Kabupaten Lebak,36,Banten
360204,Cipanas,3602,Kabupaten Lebak,36,Banten
360205,Muncang,3602,Kabupaten Lebak,36,Banten
360206,Leuwidamar,3602,Kabupaten Lebak,36,Banten
360207,Bojongmanik,3602,Kabupaten Lebak,36,Banten
360208,Gunungkencana,3602,Kabupaten Lebak,36,Banten
360209,Banjarsari,3602,Kabupaten Lebak,36,Banten
360210,Cileles,3602,Kabupaten Lebak,36,Banten
360211,Cimarga,3602,Kabupaten Lebak,36,Banten
360212,Sajira,3602,Kabupaten Lebak,36,Banten
360213,Maja,3602,Kabupaten Lebak,36,Banten
360214,Rangkasbitung,3602,Kabupaten Lebak,36,Banten
360215,Warunggunung,3602,Kabupaten Lebak,36,Banten
360216,Cijaku,3602,Kabupaten Lebak,36,Banten
360217,Cikulur,3602,Kabupaten Lebak,36,Banten
360218,Cibadak,3602,Kabupaten Lebak,36,Banten
360219,Cibeber,3602,Kabupaten Lebak,36,Banten
360220,Cilograng,3602,Kabupaten Lebak,36,Banten
360221,Wanasalam,3602,Kabupaten Lebak,36,Banten
360222,Sobang,3602,Kabupaten Lebak,36,Banten
360223,Curugbitung,3602,Kabupaten Lebak,36,Banten
360224,Kalanganyar,3602,Kabupaten Lebak,36,Banten
360225,Lebakgedong,3602,Kabupaten Lebak,36,Banten
360226,Cihara,3602,Kabupaten Lebak,36,Banten
360227,Cirinten,3602,Kabupaten Lebak,36,Banten
360228,Cigemblong,3602,Kabupaten Lebak,36,Banten
360301,Balaraja,3603,Kabupaten Tangerang,36,Banten
360302,Jayanti,3603,Kabupaten Tangerang,36,Banten
360303,Tigaraksa,3603,Kabupaten Tangerang,36,Banten
360304,Jambe,3603,Kabupaten Tangerang,36,Banten
360305,Cisoka,3603,Kabupaten Tangerang,36,Banten
360306,Kresek,3603,Kabupaten Tangerang,36,Banten
360307,Kronjo,3603,Kabupaten Tangerang,36,Banten
360308,Mauk,3603,Kabupaten Tangerang,36,Banten
360309,Kemiri,3603,Kabupaten Tangerang,36,Banten
360310,Sukadiri,3603,Kabupaten Tangerang,36,Banten
360311,Rajeg,3603,Kabupaten Tangerang,36,Banten
360312,Pasar Kemis,3603,Kabupaten Tangerang,36,Banten
360313,Teluknaga,3603,Kabupaten Tangerang,36,Banten
360314,Kosambi,3603,Kabupaten Tangerang,36,Banten
360315,Pakuhaji,3603,Kabupaten Tangerang,36,Banten
360316,Sepatan,3603,Kabupaten Tangerang,36,Banten
360317,Curug,3603,Kabupaten Tangerang,36,Banten
360318,Cikupa,3603,Kabupaten Tangerang,36,Banten
360319,Panongan,3603,Kabupaten Tangerang,36,Banten
360320,Legok,3603,Kabupaten Tangerang,36,Banten
360322,Pagedangan,3603,Kabupaten Tangerang,36,Banten
360323,Cisauk,3603,Kabupaten Tangerang,36,Banten
360327,Sukamulya,3603,Kabupaten Tangerang,36,Banten
360328,Kelapa Dua,3603,Kabupaten Tangerang,36,Banten
360329,Sindang Jaya,3603,Kabupaten Tangerang,36,Banten
360330,Sepatan Timur,3603,Kabupaten Tangerang,36,Banten
360331,Solear,3603,Kabupaten Tangerang,36,Banten
360332,Gunung Kaler,3603,Kabupaten Tangerang,36,Banten
360333,Mekar Baru,3603,Kabupaten Tangerang,36,Banten
360405,Kramatwatu,3604,Kabupaten Serang,36,Banten
360406,Waringinkurung,3604,Kabupaten Serang,36,Banten
360407,Bojonegara,3604,Kabupaten Serang,36,Banten
360408,Pulo Ampel,3604,Kabupaten Serang,36,Banten
360409,Ciruas,3604,Kabupaten Serang,36,Banten
360411,Kragilan,3604,Kabupaten Serang,36,Banten
360412,Pontang,3604,Kabupaten Serang,36,Banten
360413,Tirtayasa,3604,Kabupaten Serang,36,Banten
360414,Tanara,3604,Kabupaten Serang,36,Banten
360415,Cikande,3604,Kabupaten Serang,36,Banten
360416,Kibin,3604,Kabupaten Serang,36,Banten
360417,Carenang,3604,Kabupaten Serang,36,Banten
360418,Binuang,3604,Kabupaten Serang,36,Banten
360419,Petir,3604,Kabupaten Serang,36,Banten
360420,Tunjung Teja,3604,Kabupaten Serang,36,Banten
360422,Baros,3604,Kabupaten Serang,36,Banten
360423,Cikeusal,3604,Kabupaten Serang,36,Banten
360424,Pamarayan,3604,Kabupaten Serang,36,Banten
360425,Kopo,3604,Kabupaten Serang,36,Banten
360426,Jawilan,3604,Kabupaten Serang,36,Banten
360427,Ciomas,3604,Kabupaten Serang,36,Banten
360428,Pabuaran,3604,Kabupaten Serang,36,Banten
360429,Padarincang,3604,Kabupaten Serang,36,Banten
360430,Anyar,3604,Kabupaten Serang,36,Banten
360431,Cinangka,3604,Kabupaten Serang,36,Banten
360432,Mancak,3604,Kabupaten Serang,36,Banten
360433,Gunungsari,3604,Kabupaten Serang,36,Banten
360434,Bandung,3604,Kabupaten Serang,36,Banten
360435,Lebak Wangi,3604,Kabupaten Serang,36,Banten
367101,Tangerang,3671,Kota Tangerang,36,Banten
367102,Jatiuwung,3671,Kota Tangerang,36,Banten
367103,Batuceper,3671,Kota Tangerang,36,Banten
367104,Benda,3671,Kota Tangerang,36,Banten
367105,Cipondoh,3671,Kota Tangerang,36,Banten
367106,Ciledug,3671,Kota Tangerang,36,Banten
367107,Karawaci,3671,Kota Tangerang,36,Banten
367108,Periuk,3671,Kota Tangerang,36,Banten
367109,Cibodas,3671,Kota Tangerang,36,Banten
367110,Neglasari,3671,Kota Tangerang,36,Banten
367111,Pinang,3671,Kota Tangerang,36,Banten
367112,Karang Tengah,3671,Kota Tangerang,36,Banten
367113,Larangan,3671,Kota Tangerang,36,Banten
367201,Cibeber,3672,Kota Cilegon,36,Banten
367202,Cilegon,3672,Kota Cilegon,36,Banten
367203,Pulomerak,3672,Kota Cilegon,36,Banten
367204,Ciwandan,3672,Kota Cilegon,36,Banten
367205,Jombang,3672,Kota Cilegon,36,Banten
367206,Gerogol,3672,Kota Cilegon,36,Banten
367207,Purwakarta,3672,Kota Cilegon,36,Banten
367208,Citangkil,3672,Kota Cilegon,36,Banten
367301,Serang,3673,Kota Serang,36,Banten
367302,Kasemen,3673,Kota Serang,36,Banten
367303,Walantaka,3673,Kota Serang,36,Banten
367304,Curug,3673,Kota Serang,36,Banten
367305,Cipocok Jaya,3673,Kota Serang,36,Banten
367306,Taktakan,3673,Kota Serang,36,Banten
367401,Serpong,3674,Kota Tangerang Selatan,36,Banten
367402,Serpong Utara,3674,Kota Tangerang Selatan,36,Banten
367403,Pondok Aren,3674,Kota Tangerang Selatan,36,Banten
367404,Ciputat,3674,Kota Tangerang Selatan,36,Banten
367405,Ciputat Timur,3674,Kota Tangerang Selatan,36,Banten
367406,Pamulang,3674,Kota Tangerang Selatan,36,Banten
367407,Setu,3674,Kota Tangerang Selatan,36,Banten
510101,Negara,5101,Kabupaten Jembrana,51,Bali
510102,Mendoyo,5101,Kabupaten Jembrana,51,Bali
510103,Pekutatan,5101,Kabupaten Jembrana,51,Bali
510104,Melaya,5101,Kabupaten Jembrana,51,Bali
510105,Jembrana,5101,Kabupaten Jembrana,51,Bali
510201,Selemadeg,5102,Kabupaten Tabanan,51,Bali
510202,Selemadeg Timur,5102,Kabupaten Tabanan,51,Bali
510203,Selemadeg Barat,5102,Kabupaten Tabanan,51,Bali
510204,Kerambitan,5102,Kabupaten Tabanan,51,Bali
510205,Tabanan,5102,Kabupaten Tabanan,51,Bali
510206,Kediri,5102,Kabupaten Tabanan,51,Bali
510207,Marga,5102,Kabupaten Tabanan,51,Bali
510208,Penebel,5102,Kabupaten Tabanan,51,Bali
510209,Baturiti,5102,Kabupaten Tabanan,51,Bali
510210,Pupuan,5102,Kabupaten Tabanan,51,Bali
510301,Kuta,5103,Kabupaten Badung,51,Bali
510302,Mengwi,5103,Kabupaten Badung,51,Bali
510303,Abiansemal,5103,Kabupaten Badung,51,Bali
510304,Petang,5103,Kabupaten Badung,51,Bali
510305,Kuta Selatan,5103,Kabupaten Badung,51,Bali
510306,Kuta Utara,5103,Kabupaten Badung,51,Bali
510401,Sukawati,5104,Kabupaten Gianyar,51,Bali
510402,Blahbatuh,5104,Kabupaten Gianyar,51,Bali
510403,Gianyar,5104,Kabupaten Gianyar,51,Bali
510404,Tampaksiring,5104,Kabupaten Gianyar,51,Bali
510405,Ubud,5104,Kabupaten Gianyar,51,Bali
510406,Tegallalang,5104,Kabupaten Gianyar,51,Bali
510407,Payangan,5104,Kabupaten Gianyar,51,Bali
510501,Nusa Penida,5105,Kabupaten Klungkung,51,Bali
510502,Banjarangkan,5105,Kabupaten Klungkung,51,Bali
510503,Klungkung,5105,Kabupaten Klungkung,51,Bali
510504,Dawan,5105,Kabupaten Klungkung,51,Bali
510601,Susut,5106,Kabupaten Bangli,51,Bali
510602,Bangli,5106,Kabupaten Bangli,51,Bali
510603,Tembuku,5106,Kabupaten Bangli,51,Bali
510604,Kintamani,5106,Kabupaten Bangli,51,Bali
510701,Rendang,5107,Kabupaten Karangasem,51,Bali
510702,Sidemen,5107,Kabupaten Karangasem,51,Bali
510703,Manggis,5107,Kabupaten Karangasem,51,Bali
510704,Karangasem,5107,Kabupaten Karangasem,51,Bali
510705,Abang,5107,Kabupaten Karangasem,51,Bali
510706,Bebandem,5107,Kabupaten Karangasem,51,Bali
510707,Selat,5107,Kabupaten Karangasem,51,Bali
510708,Kubu,5107,Kabupaten Karangasem,51,Bali
510801,Gerokgak,5108,Kabupaten Buleleng,51,Bali
510802,Seririt,5108,Kabupaten Buleleng,51,Bali
510803,Busungbiu,5108,Kabupaten Buleleng,51,Bali
510804,Banjar,5108,Kabupaten Buleleng,51,Bali
510805,Sukasada,5108,Kabupaten Buleleng,51,Bali
510806,Buleleng,5108,Kabupaten Buleleng,51,Bali
510807,Sawan,5108,Kabupaten Buleleng,51,Bali
510808,Kubutambahan,5108,Kabupaten Buleleng,51,Bali
510809,Tejakula,5108,Kabupaten Buleleng,51,Bali
517101,Denpasar Selatan,5171,Kota Denpasar,51,Bali
517102,Denpasar Timur,5171,Kota Denpasar,51,Bali
517103,Denpasar Barat,5171,Kota Denpasar,51,Bali
517104,Denpasar Utara,5171,Kota Denpasar,51,Bali
520101,Gerung,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat
520102,Kediri,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat
520103,Narmada,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat
520107,Sekotong,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat
520108,Labuapi,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat
520109,Gunungsari,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat
520112,Lingsar,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat
520113,Lembar,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat
520114,Batu Layar,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat
520115,Kuripan,5201,Kabupaten Lombok Barat,52,Nusa Tenggara Barat
520201,Praya,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat
520202,Jonggat,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat
520203,Batukliang,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat
520204,Pujut,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat
520205,Praya Barat,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat
520206,Praya Timur,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat
520207,Janapria,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat
520208,Pringgarata,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat
520209,Kopang,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat
520210,Praya Tengah,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat
520211,Praya Barat Daya,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat
520212,Batukliang Utara,5202,Kabupaten Lombok Tengah,52,Nusa Tenggara Barat
520301,Keruak,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520302,Sakra,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520303,Terara,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520304,Sikur,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520305,Masbagik,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520306,Sukamulia,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520307,Selong,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520308,Pringgabaya,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520309,Aikmel,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520310,Sambelia,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520311,Montong Gading,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520312,Pringgasela,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520313,Suralaga,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520314,Wanasaba,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520315,Sembalun,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520316,Suwela,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520317,Labuhan Haji,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520318,Sakra Timur,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520319,Sakra Barat,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520320,Jerowaru,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520321,Lenek,5203,Kabupaten Lombok Timur,52,Nusa Tenggara Barat
520402,Lunyuk,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520405,Alas,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520406,Utan,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520407,Batu Lanteh,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520408,Sumbawa,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520409,Moyo Hilir,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520410,Moyo Hulu,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520411,Ropang,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520412,Lape,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520413,Plampang,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520414,Empang,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520417,Alas Barat,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520418,Labuhan Badas,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520419,Labangka,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520420,Buer,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520421,Rhee,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520422,Unter Iwes,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520423,Moyo Utara,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520424,Maronge,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520425,Tarano,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520426,Lopok,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520427,Lenangguar,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520428,Orong Telu,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520429,Lantung,5204,Kabupaten Sumbawa,52,Nusa Tenggara Barat
520501,Dompu,5205,Kabupaten Dompu,52,Nusa Tenggara Barat
520502,Kempo,5205,Kabupaten Dompu,52,Nusa Tenggara Barat
520503,Hu'u,5205,Kabupaten Dompu,52,Nusa Tenggara Barat
520504,Kilo,5205,Kabupaten Dompu,52,Nusa Tenggara Barat
520505,Woja,5205,Kabupaten Dompu,52,Nusa Tenggara Barat
520506,Pekat,5205,Kabupaten Dompu,52,Nusa Tenggara Barat
520507,Manggalewa,5205,Kabupaten Dompu,52,Nusa Tenggara Barat
520508,Pajo,5205,Kabupaten Dompu,52,Nusa Tenggara Barat
520601,Monta,5206,Kabupaten Bima,52,Nusa Tenggara Barat
520602,Bolo,5206,Kabupaten Bima,52,Nusa Tenggara Barat
520603,Woha,5206,Kabupaten Bima,52,Nusa Tenggara Barat
520604,Belo,5206,Kabupaten Bima,52,Nusa Tenggara Barat
520605,Wawo,5206,Kabupaten Bima,52,Nusa Tenggara Barat
520606,Sape,5206,Kabupaten Bima,52,Nusa Tenggara Barat
520607,Wera,5206,Kabupaten Bima,52,Nusa Tenggara Barat
520608,Donggo,5206,Kabupaten Bima,52,Nusa Tenggara Barat
520609,Sanggar,5206,Kabupaten Bima,52,Nusa Tenggara Barat
520610,Ambalawi,5206,Kabupaten Bima,52,Nusa Tenggara Barat
520611,Langgudu,5206,Kabupaten Bima,52,Nusa Tenggara Barat
